DateTime,SpacesOccupied,PercentOccupied,
4/2/17 21:00,83,8.478038815,Staff
4/2/17 21:15,83,8.478038815,Staff
4/2/17 21:30,83,8.478038815,Staff
4/2/17 21:45,83,8.478038815,Staff
4/2/17 22:00,82,8.375893769,Staff
4/2/17 22:15,82,8.375893769,Staff
4/2/17 22:30,81,8.273748723,Staff
4/2/17 22:45,81,8.273748723,Staff
4/2/17 23:00,81,8.273748723,Staff
4/2/17 23:15,81,8.273748723,Staff
4/2/17 23:30,81,8.273748723,Staff
4/2/17 23:45,81,8.273748723,Staff
4/3/17 0:00,81,8.273748723,Staff
4/3/17 0:15,81,8.273748723,Staff
4/3/17 0:30,81,8.273748723,Staff
4/3/17 0:45,81,8.273748723,Staff
4/3/17 1:00,81,8.273748723,Staff
4/3/17 1:15,80,8.171603677,Staff
4/3/17 1:30,80,8.171603677,Staff
4/3/17 1:45,80,8.171603677,Staff
4/3/17 2:00,80,8.171603677,Staff
4/3/17 2:15,80,8.171603677,Staff
4/3/17 2:30,80,8.171603677,Staff
4/3/17 2:45,80,8.171603677,Staff
4/3/17 3:00,81,8.273748723,Staff
4/3/17 3:15,81,8.273748723,Staff
4/3/17 3:30,81,8.273748723,Staff
4/3/17 3:45,81,8.273748723,Staff
4/3/17 4:00,81,8.273748723,Staff
4/3/17 4:15,81,8.273748723,Staff
4/3/17 4:30,81,0,Staff
4/3/17 4:45,81,0,Staff
4/3/17 5:00,81,0,Staff
4/3/17 5:15,81,0,Staff
4/3/17 5:30,81,0,Staff
4/3/17 5:45,81,0,Staff
4/3/17 6:00,81,0,Staff
4/3/17 6:15,81,0,Staff
4/3/17 6:30,81,0,Staff
4/3/17 6:45,81,0,Staff
4/3/17 7:00,81,0,Staff
4/3/17 7:15,81,0,Staff
4/3/17 7:30,81,0,Staff
4/3/17 7:45,81,0,Staff
4/3/17 8:00,81,0,Staff
4/3/17 8:15,81,0,Staff
4/3/17 8:30,105,10.72522983,Staff
4/3/17 8:45,105,10.72522983,Staff
4/3/17 9:00,105,10.72522983,Staff
4/3/17 9:15,106,10.82737487,Staff
4/3/17 9:30,111,11.3381001,Staff
4/3/17 9:45,114,11.64453524,Staff
4/3/17 10:00,119,12.15526047,Staff
4/3/17 10:15,129,13.17671093,Staff
4/3/17 10:30,145,14.81103166,Staff
4/3/17 10:45,162,16.54749745,Staff
4/3/17 11:00,192,19.61184883,Staff
4/3/17 11:15,222,22.6762002,Staff
4/3/17 11:30,260,26.55771195,Staff
4/3/17 11:45,321,32.78855975,Staff
4/3/17 12:00,400,40.85801839,Staff
4/3/17 12:15,471,48.11031665,Staff
4/3/17 12:30,543,55.46475996,Staff
4/3/17 12:45,640,65.37282942,Staff
4/3/17 13:00,726,74.15730337,Staff
4/3/17 13:15,805,82.226762,Staff
4/3/17 13:30,855,87.3340143,Staff
4/3/17 13:45,885,90.39836568,Staff
4/3/17 14:00,908,92.74770174,Staff
4/3/17 14:15,884,90.29622063,Staff
4/3/17 14:30,897,91.62410623,Staff
4/3/17 14:45,890,90.90909091,Staff
4/3/17 15:00,892,91.113381,Staff
4/3/17 15:15,893,91.21552605,Staff
4/3/17 15:30,891,91.01123596,Staff
4/3/17 15:45,894,91.31767109,Staff
4/3/17 16:00,901,92.03268641,Staff
4/3/17 16:15,906,92.54341164,Staff
4/3/17 16:30,905,92.4412666,Staff
4/3/17 16:45,901,92.03268641,Staff
4/3/17 17:00,902,92.13483146,Staff
4/3/17 17:15,898,91.72625128,Staff
4/3/17 17:30,897,91.62410623,Staff
4/3/17 17:45,899,91.82839632,Staff
4/3/17 18:00,890,90.90909091,Staff
4/3/17 18:15,880,89.88764045,Staff
4/3/17 18:30,877,89.58120531,Staff
4/3/17 18:45,865,88.35546476,Staff
4/3/17 19:00,862,88.04902962,Staff
4/3/17 19:15,851,86.92543412,Staff
4/3/17 19:30,824,84.16751788,Staff
4/3/17 19:45,801,81.81818182,Staff
4/3/17 20:00,784,80.08171604,Staff
4/3/17 20:15,723,73.85086823,Staff
4/3/17 20:30,684,69.86721144,Staff
4/3/17 20:45,633,64.6578141,Staff
4/3/17 21:00,584,59.65270684,Staff
4/3/17 21:15,512,52.29826353,Staff
4/3/17 21:30,441,45.04596527,Staff
4/3/17 21:45,387,39.53013279,Staff
4/3/17 22:00,354,36.15934627,Staff
4/3/17 22:15,301,30.74565884,Staff
4/3/17 22:30,262,26.76200204,Staff
4/3/17 22:45,221,22.57405516,Staff
4/3/17 23:00,202,20.63329928,Staff
4/3/17 23:15,183,18.69254341,Staff
4/3/17 23:30,171,17.46680286,Staff
4/3/17 23:45,163,16.64964249,Staff
4/4/17 0:00,153,15.62819203,Staff
4/4/17 0:15,148,15.1174668,Staff
4/4/17 0:30,146,14.91317671,Staff
4/4/17 0:45,141,14.40245148,Staff
4/4/17 1:00,137,13.9938713,Staff
4/4/17 1:15,133,13.58529111,Staff
4/4/17 1:30,130,13.27885598,Staff
4/4/17 1:45,128,13.07456588,Staff
4/4/17 2:00,128,13.07456588,Staff
4/4/17 2:15,122,12.46169561,Staff
4/4/17 2:30,122,12.46169561,Staff
4/4/17 2:45,118,12.05311542,Staff
4/4/17 3:00,118,12.05311542,Staff
4/4/17 3:15,116,11.84882533,Staff
4/4/17 3:30,116,11.84882533,Staff
4/4/17 3:45,116,11.84882533,Staff
4/4/17 4:00,116,11.84882533,Staff
4/4/17 4:15,112,11.44024515,Staff
4/4/17 4:30,111,11.3381001,Staff
4/4/17 4:45,80,0,Staff
4/4/17 5:00,80,0,Staff
4/4/17 5:15,80,0,Staff
4/4/17 5:30,80,0,Staff
4/4/17 5:45,80,0,Staff
4/4/17 6:00,80,0,Staff
4/4/17 6:15,80,0,Staff
4/4/17 6:30,80,0,Staff
4/4/17 6:45,80,0,Staff
4/4/17 7:00,80,0,Staff
4/4/17 7:15,80,0,Staff
4/4/17 7:30,80,0,Staff
4/4/17 7:45,80,0,Staff
4/4/17 8:00,80,0,Staff
4/4/17 8:15,80,0,Staff
4/4/17 8:30,80,0,Staff
4/4/17 8:45,110,11.23595506,Staff
4/4/17 9:00,99,10.11235955,Staff
4/4/17 9:15,99,10.11235955,Staff
4/4/17 9:30,101,10.31664964,Staff
4/4/17 9:45,106,10.82737487,Staff
4/4/17 10:00,112,11.44024515,Staff
4/4/17 10:15,121,12.35955056,Staff
4/4/17 10:30,137,13.9938713,Staff
4/4/17 10:45,156,15.93462717,Staff
4/4/17 11:00,193,19.71399387,Staff
4/4/17 11:15,228,23.28907048,Staff
4/4/17 11:30,272,27.7834525,Staff
4/4/17 11:45,338,34.52502554,Staff
4/4/17 12:00,424,43.30949949,Staff
4/4/17 12:15,527,53.83043922,Staff
4/4/17 12:30,631,64.453524,Staff
4/4/17 12:45,732,74.77017365,Staff
4/4/17 13:00,824,84.16751788,Staff
4/4/17 13:15,925,94.48416752,Staff
4/4/17 13:30,991,101.2257406,Staff
4/4/17 13:45,1021,104.2900919,Staff
4/4/17 14:00,1033,105.5158325,Staff
4/4/17 14:15,993,101.4300306,Staff
4/4/17 14:30,997,101.8386108,Staff
4/4/17 14:45,1002,102.3493361,Staff
4/4/17 15:00,1007,102.8600613,Staff
4/4/17 15:15,945,96.52706844,Staff
4/4/17 15:30,948,96.83350358,Staff
4/4/17 15:45,947,96.73135853,Staff
4/4/17 16:00,947,96.73135853,Staff
4/4/17 16:15,943,96.32277835,Staff
4/4/17 16:30,939,95.91419816,Staff
4/4/17 16:45,941,96.11848825,Staff
4/4/17 17:00,943,96.32277835,Staff
4/4/17 17:15,932,95.19918284,Staff
4/4/17 17:30,926,94.58631256,Staff
4/4/17 17:45,923,94.27987743,Staff
4/4/17 18:00,923,94.27987743,Staff
4/4/17 18:15,919,93.87129724,Staff
4/4/17 18:30,916,93.5648621,Staff
4/4/17 18:45,911,93.05413687,Staff
4/4/17 19:00,897,91.62410623,Staff
4/4/17 19:15,883,90.19407559,Staff
4/4/17 19:30,859,87.74259448,Staff
4/4/17 19:45,837,85.49540347,Staff
4/4/17 20:00,802,81.92032686,Staff
4/4/17 20:15,755,77.1195097,Staff
4/4/17 20:30,714,72.93156282,Staff
4/4/17 20:45,651,66.49642492,Staff
4/4/17 21:00,590,60.26557712,Staff
4/4/17 21:15,526,53.72829418,Staff
4/4/17 21:30,461,47.08886619,Staff
4/4/17 21:45,385,39.3258427,Staff
4/4/17 22:00,338,34.52502554,Staff
4/4/17 22:15,287,29.31562819,Staff
4/4/17 22:30,247,25.22982635,Staff
4/4/17 22:45,204,20.83758938,Staff
4/4/17 23:00,171,17.46680286,Staff
4/4/17 23:15,151,15.42390194,Staff
4/4/17 23:30,131,13.38100102,Staff
4/4/17 23:45,122,12.46169561,Staff
4/5/17 0:00,108,11.03166496,Staff
4/5/17 0:15,101,10.31664964,Staff
4/5/17 0:30,97,9.908069459,Staff
4/5/17 0:45,82,8.375893769,Staff
4/5/17 1:00,78,7.967313585,Staff
4/5/17 1:15,78,7.967313585,Staff
4/5/17 1:30,76,7.763023493,Staff
4/5/17 1:45,70,7.150153218,Staff
4/5/17 2:00,67,6.84371808,Staff
4/5/17 2:15,59,6.026557712,Staff
4/5/17 2:30,57,5.82226762,Staff
4/5/17 2:45,50,5.107252298,Staff
4/5/17 3:00,49,5.005107252,Staff
4/5/17 3:15,44,4.494382022,Staff
4/5/17 3:30,43,4.392236977,Staff
4/5/17 3:45,43,4.392236977,Staff
4/5/17 4:00,42,4.290091931,Staff
4/5/17 4:15,42,4.290091931,Staff
4/5/17 4:30,42,4.290091931,Staff
4/5/17 4:45,42,4.290091931,Staff
4/5/17 5:00,75,0,Staff
4/5/17 5:15,75,0,Staff
4/5/17 5:30,75,0,Staff
4/5/17 5:45,75,0,Staff
4/5/17 6:00,75,0,Staff
4/5/17 6:15,75,0,Staff
4/5/17 6:30,75,0,Staff
4/5/17 6:45,75,0,Staff
4/5/17 7:00,75,0,Staff
4/5/17 7:15,75,0,Staff
4/5/17 7:30,75,0,Staff
4/5/17 7:45,75,0,Staff
4/5/17 8:00,75,0,Staff
4/5/17 8:15,75,0,Staff
4/5/17 8:30,75,0,Staff
4/5/17 8:45,75,0,Staff
4/5/17 9:00,75,0,Staff
4/5/17 9:15,75,0,Staff
4/5/17 9:30,75,0,Staff
4/5/17 9:45,75,0,Staff
4/5/17 10:00,75,0,Staff
4/5/17 10:15,73,0,Staff
4/5/17 10:30,73,0,Staff
4/5/17 10:45,73,0,Staff
4/5/17 11:00,71,0,Staff
4/5/17 11:15,65,0,Staff
4/5/17 11:30,64,0,Staff
4/5/17 11:45,62,0,Staff
4/5/17 12:00,57,0,Staff
4/5/17 12:15,48,0,Staff
4/5/17 12:30,46,0,Staff
4/5/17 12:45,38,0,Staff
4/5/17 13:00,33,0,Staff
4/5/17 13:15,25,0,Staff
4/5/17 13:30,25,0,Staff
4/5/17 13:45,23,0,Staff
4/5/17 14:00,24,0,Staff
4/5/17 14:15,25,0,Staff
4/5/17 14:30,23,0,Staff
4/5/17 14:45,23,0,Staff
4/5/17 15:00,23,0,Staff
4/5/17 15:15,23,0,Staff
4/5/17 15:30,22,0,Staff
4/5/17 15:45,22,0,Staff
4/5/17 16:00,20,0,Staff
4/5/17 16:15,22,0,Staff
4/5/17 16:30,19,0,Staff
4/5/17 16:45,19,0,Staff
4/5/17 17:00,19,0,Staff
4/5/17 17:15,19,0,Staff
4/5/17 17:30,20,0,Staff
4/5/17 17:45,20,0,Staff
4/5/17 18:00,23,0,Staff
4/5/17 18:15,23,0,Staff
4/5/17 18:30,25,0,Staff
4/5/17 18:45,25,0,Staff
4/5/17 19:00,28,0,Staff
4/5/17 19:15,29,0,Staff
4/5/17 19:30,27,0,Staff
4/5/17 19:45,29,0,Staff
4/5/17 20:00,30,0,Staff
4/5/17 20:15,31,0,Staff
4/5/17 20:30,32,0,Staff
4/5/17 20:45,39,0,Staff
4/5/17 21:00,40,0,Staff
4/5/17 21:15,47,0,Staff
4/5/17 21:30,48,0,Staff
4/5/17 21:45,46,0,Staff
4/5/17 22:00,54,0,Staff
4/5/17 22:15,60,0,Staff
4/5/17 22:30,63,0,Staff
4/5/17 22:45,70,0,Staff
4/5/17 23:00,70,0,Staff
4/5/17 23:15,71,0,Staff
4/5/17 23:30,72,0,Staff
4/5/17 23:45,72,0,Staff
4/6/17 0:00,72,0,Staff
4/6/17 0:15,72,0,Staff
4/6/17 0:30,75,0,Staff
4/6/17 0:45,75,0,Staff
4/6/17 1:00,75,0,Staff
4/6/17 1:15,75,0,Staff
4/6/17 1:30,75,0,Staff
4/6/17 1:45,75,0,Staff
4/6/17 2:00,75,0,Staff
4/6/17 2:15,75,0,Staff
4/6/17 2:30,75,0,Staff
4/6/17 2:45,75,0,Staff
4/6/17 3:00,75,0,Staff
4/6/17 3:15,75,0,Staff
4/6/17 3:30,76,0,Staff
4/6/17 3:45,76,0,Staff
4/6/17 4:00,76,0,Staff
4/6/17 4:15,76,0,Staff
4/6/17 4:30,76,0,Staff
4/6/17 4:45,76,0,Staff
4/6/17 5:00,76,0,Staff
4/6/17 5:15,76,0,Staff
4/6/17 5:30,76,0,Staff
4/6/17 5:45,76,0,Staff
4/6/17 6:00,76,0,Staff
4/6/17 6:15,76,0,Staff
4/6/17 6:30,76,0,Staff
4/6/17 6:45,76,0,Staff
4/6/17 7:00,76,0,Staff
4/6/17 7:15,76,0,Staff
4/6/17 7:30,76,0,Staff
4/6/17 7:45,76,0,Staff
4/6/17 8:00,76,0,Staff
4/6/17 8:15,73,7.456588355,Staff
4/6/17 8:30,74,7.558733401,Staff
4/6/17 8:45,74,7.558733401,Staff
4/6/17 9:00,75,7.660878447,Staff
4/6/17 9:15,75,7.660878447,Staff
4/6/17 9:30,77,7.865168539,Staff
4/6/17 9:45,85,8.682328907,Staff
4/6/17 10:00,87,8.886618999,Staff
4/6/17 10:15,93,9.499489275,Staff
4/6/17 10:30,107,10.92951992,Staff
4/6/17 10:45,128,13.07456588,Staff
4/6/17 11:00,163,16.64964249,Staff
4/6/17 11:15,198,20.2247191,Staff
4/6/17 11:30,252,25.74055158,Staff
4/6/17 11:45,308,31.46067416,Staff
4/6/17 12:00,404,41.26659857,Staff
4/6/17 12:15,474,48.41675179,Staff
4/6/17 12:30,573,58.52911134,Staff
4/6/17 12:45,658,67.21144025,Staff
4/6/17 13:00,759,77.52808989,Staff
4/6/17 13:15,848,86.61899898,Staff
4/6/17 13:30,916,93.5648621,Staff
4/6/17 13:45,959,97.95709908,Staff
4/6/17 14:00,992,101.3278856,Staff
4/6/17 14:15,1003,102.4514811,Staff
4/6/17 14:30,1008,102.9622063,Staff
4/6/17 14:45,1015,103.6772217,Staff
4/6/17 15:00,1013,103.4729316,Staff
4/6/17 15:15,1007,102.8600613,Staff
4/6/17 15:30,1011,103.2686415,Staff
4/6/17 15:45,1009,103.0643514,Staff
4/6/17 16:00,1006,102.7579162,Staff
4/6/17 16:15,1001,102.247191,Staff
4/6/17 16:30,1001,102.247191,Staff
4/6/17 16:45,958,97.85495403,Staff
4/6/17 17:00,954,97.44637385,Staff
4/6/17 17:15,959,97.95709908,Staff
4/6/17 17:30,963,98.36567926,Staff
4/6/17 17:45,956,97.65066394,Staff
4/6/17 18:00,955,97.5485189,Staff
4/6/17 18:15,947,96.73135853,Staff
4/6/17 18:30,941,96.11848825,Staff
4/6/17 18:45,931,95.09703779,Staff
4/6/17 19:00,917,93.66700715,Staff
4/6/17 19:15,889,90.80694586,Staff
4/6/17 19:30,865,88.35546476,Staff
4/6/17 19:45,830,84.78038815,Staff
4/6/17 20:00,799,81.61389173,Staff
4/6/17 20:15,717,73.23799796,Staff
4/6/17 20:30,672,68.64147089,Staff
4/6/17 20:45,606,61.89989785,Staff
4/6/17 21:00,541,55.26046987,Staff
4/6/17 21:15,476,48.62104188,Staff
4/6/17 21:30,400,40.85801839,Staff
4/6/17 21:45,336,34.32073544,Staff
4/6/17 22:00,285,29.1113381,Staff
4/6/17 22:15,231,23.59550562,Staff
4/6/17 22:30,185,18.8968335,Staff
4/6/17 22:45,151,15.42390194,Staff
4/6/17 23:00,131,13.38100102,Staff
4/6/17 23:15,111,11.3381001,Staff
4/6/17 23:30,94,9.601634321,Staff
4/6/17 23:45,80,8.171603677,Staff
4/7/17 0:00,70,7.150153218,Staff
4/7/17 0:15,58,5.924412666,Staff
4/7/17 0:30,49,5.005107252,Staff
4/7/17 0:45,44,4.494382022,Staff
4/7/17 1:00,42,4.290091931,Staff
4/7/17 1:15,40,4.085801839,Staff
4/7/17 1:30,31,3.166496425,Staff
4/7/17 1:45,28,2.860061287,Staff
4/7/17 2:00,27,2.757916241,Staff
4/7/17 2:15,23,2.349336057,Staff
4/7/17 2:30,20,2.042900919,Staff
4/7/17 2:45,20,2.042900919,Staff
4/7/17 3:00,17,1.736465781,Staff
4/7/17 3:15,13,1.327885598,Staff
4/7/17 3:30,12,1.225740552,Staff
4/7/17 3:45,12,1.225740552,Staff
4/7/17 4:00,11,1.123595506,Staff
4/7/17 4:15,11,1.123595506,Staff
4/7/17 4:30,10,1.02145046,Staff
4/7/17 4:45,10,1.02145046,Staff
4/7/17 5:00,10,1.02145046,Staff
4/7/17 5:15,10,1.02145046,Staff
4/7/17 5:30,10,1.02145046,Staff
4/7/17 5:45,9,0.919305414,Staff
4/7/17 6:00,9,0.919305414,Staff
4/7/17 6:15,9,0.919305414,Staff
4/7/17 6:30,9,0.919305414,Staff
4/7/17 6:45,9,0.919305414,Staff
4/7/17 7:00,9,0.919305414,Staff
4/7/17 7:15,9,0.919305414,Staff
4/7/17 7:30,9,0.919305414,Staff
4/7/17 7:45,9,0.919305414,Staff
4/7/17 8:00,9,0.919305414,Staff
4/7/17 8:15,10,1.02145046,Staff
4/7/17 8:30,106,10.82737487,Staff
4/7/17 8:45,106,10.82737487,Staff
4/7/17 9:00,107,10.92951992,Staff
4/7/17 9:15,108,11.03166496,Staff
4/7/17 9:30,111,11.3381001,Staff
4/7/17 9:45,114,11.64453524,Staff
4/7/17 10:00,121,12.35955056,Staff
4/7/17 10:15,129,13.17671093,Staff
4/7/17 10:30,145,14.81103166,Staff
4/7/17 10:45,158,16.13891726,Staff
4/7/17 11:00,185,18.8968335,Staff
4/7/17 11:15,211,21.5526047,Staff
4/7/17 11:30,252,25.74055158,Staff
4/7/17 11:45,301,30.74565884,Staff
4/7/17 12:00,370,37.79366701,Staff
4/7/17 12:15,421,43.00306435,Staff
4/7/17 12:30,481,49.13176711,Staff
4/7/17 12:45,551,56.28192033,Staff
4/7/17 13:00,614,62.71705822,Staff
4/7/17 13:15,657,67.1092952,Staff
4/7/17 13:30,690,70.48008172,Staff
4/7/17 13:45,713,72.82941777,Staff
4/7/17 14:00,720,73.54443309,Staff
4/7/17 14:15,729,74.46373851,Staff
4/7/17 14:30,731,74.6680286,Staff
4/7/17 14:45,738,75.38304392,Staff
4/7/17 15:00,719,73.44228805,Staff
4/7/17 15:15,713,72.82941777,Staff
4/7/17 15:30,708,72.31869254,Staff
4/7/17 15:45,704,71.91011236,Staff
4/7/17 16:00,699,71.39938713,Staff
4/7/17 16:15,691,70.58222676,Staff
4/7/17 16:30,681,69.5607763,Staff
4/7/17 16:45,674,68.84576098,Staff
4/7/17 17:00,668,68.2328907,Staff
4/7/17 17:15,668,68.2328907,Staff
4/7/17 17:30,669,68.33503575,Staff
4/7/17 17:45,675,68.94790603,Staff
4/7/17 18:00,670,68.4371808,Staff
4/7/17 18:15,664,67.82431052,Staff
4/7/17 18:30,654,66.80286006,Staff
4/7/17 18:45,644,65.7814096,Staff
4/7/17 19:00,630,64.35137896,Staff
4/7/17 19:15,602,61.49131767,Staff
4/7/17 19:30,572,58.42696629,Staff
4/7/17 19:45,539,55.05617978,Staff
4/7/17 20:00,500,51.07252298,Staff
4/7/17 20:15,477,48.72318693,Staff
4/7/17 20:30,435,44.43309499,Staff
4/7/17 20:45,382,39.01940756,Staff
4/7/17 21:00,349,35.64862104,Staff
4/7/17 21:15,289,29.51991828,Staff
4/7/17 21:30,241,24.61695608,Staff
4/7/17 21:45,200,20.42900919,Staff
4/7/17 22:00,177,18.07967314,Staff
4/7/17 22:15,153,15.62819203,Staff
4/7/17 22:30,138,14.09601634,Staff
4/7/17 22:45,134,13.68743616,Staff
4/7/17 23:00,127,12.97242084,Staff
4/7/17 23:15,123,12.56384065,Staff
4/7/17 23:30,116,11.84882533,Staff
4/7/17 23:45,114,11.64453524,Staff
4/8/17 0:00,112,11.44024515,Staff
4/8/17 0:15,109,11.13381001,Staff
4/8/17 0:30,108,11.03166496,Staff
4/8/17 0:45,108,11.03166496,Staff
4/8/17 1:00,108,11.03166496,Staff
4/8/17 1:15,109,11.13381001,Staff
4/8/17 1:30,109,11.13381001,Staff
4/8/17 1:45,109,11.13381001,Staff
4/8/17 2:00,109,11.13381001,Staff
4/8/17 2:15,100,10.2145046,Staff
4/8/17 2:30,100,10.2145046,Staff
4/8/17 2:45,100,10.2145046,Staff
4/8/17 3:00,101,10.31664964,Staff
4/8/17 3:15,97,9.908069459,Staff
4/8/17 3:30,96,9.805924413,Staff
4/8/17 3:45,96,9.805924413,Staff
4/8/17 4:00,96,9.805924413,Staff
4/8/17 4:15,96,9.805924413,Staff
4/8/17 4:30,96,9.805924413,Staff
4/8/17 4:45,96,9.805924413,Staff
4/8/17 5:00,96,9.805924413,Staff
4/8/17 5:15,95,9.703779367,Staff
4/8/17 5:30,95,9.703779367,Staff
4/8/17 5:45,95,9.703779367,Staff
4/8/17 6:00,95,9.703779367,Staff
4/8/17 6:15,95,9.703779367,Staff
4/8/17 6:30,95,9.703779367,Staff
4/8/17 6:45,95,9.703779367,Staff
4/8/17 7:00,95,9.703779367,Staff
4/8/17 7:15,95,9.703779367,Staff
4/8/17 7:30,95,9.703779367,Staff
4/8/17 7:45,95,9.703779367,Staff
4/8/17 8:00,95,9.703779367,Staff
4/8/17 8:15,95,9.703779367,Staff
4/8/17 8:30,95,9.703779367,Staff
4/8/17 8:45,95,9.703779367,Staff
4/8/17 9:00,95,9.703779367,Staff
4/8/17 9:15,95,9.703779367,Staff
4/8/17 9:30,95,9.703779367,Staff
4/8/17 9:45,95,9.703779367,Staff
4/8/17 10:00,95,9.703779367,Staff
4/8/17 10:15,95,9.703779367,Staff
4/8/17 10:30,95,9.703779367,Staff
4/8/17 10:45,95,9.703779367,Staff
4/8/17 11:00,97,9.908069459,Staff
4/8/17 11:15,96,9.805924413,Staff
4/8/17 11:30,97,9.908069459,Staff
4/8/17 11:45,97,9.908069459,Staff
4/8/17 12:00,97,9.908069459,Staff
4/8/17 12:15,97,9.908069459,Staff
4/8/17 12:30,98,10.0102145,Staff
4/8/17 12:45,98,10.0102145,Staff
4/8/17 13:00,99,10.11235955,Staff
4/8/17 13:15,99,10.11235955,Staff
4/8/17 13:30,99,10.11235955,Staff
4/8/17 13:45,98,10.0102145,Staff
4/8/17 14:00,99,10.11235955,Staff
4/8/17 14:15,99,10.11235955,Staff
4/8/17 14:30,98,10.0102145,Staff
4/8/17 14:45,98,10.0102145,Staff
4/8/17 15:00,98,10.0102145,Staff
4/8/17 15:15,98,10.0102145,Staff
4/8/17 15:30,96,9.805924413,Staff
4/8/17 15:45,97,9.908069459,Staff
4/8/17 16:00,97,9.908069459,Staff
4/8/17 16:15,97,9.908069459,Staff
4/8/17 16:30,95,9.703779367,Staff
4/8/17 16:45,98,10.0102145,Staff
4/8/17 17:00,97,9.908069459,Staff
4/8/17 17:15,97,9.908069459,Staff
4/8/17 17:30,97,9.908069459,Staff
4/8/17 17:45,96,9.805924413,Staff
4/8/17 18:00,97,9.908069459,Staff
4/8/17 18:15,97,9.908069459,Staff
4/8/17 18:30,98,10.0102145,Staff
4/8/17 18:45,96,9.805924413,Staff
4/8/17 19:00,95,9.703779367,Staff
4/8/17 19:15,95,9.703779367,Staff
4/8/17 19:30,95,9.703779367,Staff
4/8/17 19:45,94,9.601634321,Staff
4/8/17 20:00,91,9.295199183,Staff
4/8/17 20:15,90,9.193054137,Staff
4/8/17 20:30,90,9.193054137,Staff
4/8/17 20:45,90,9.193054137,Staff
4/8/17 21:00,90,9.193054137,Staff
4/8/17 21:15,90,9.193054137,Staff
4/8/17 21:30,90,9.193054137,Staff
4/8/17 21:45,90,9.193054137,Staff
4/8/17 22:00,91,9.295199183,Staff
4/8/17 22:15,91,9.295199183,Staff
4/8/17 22:30,92,9.397344229,Staff
4/8/17 22:45,92,9.397344229,Staff
4/8/17 23:00,92,9.397344229,Staff
4/8/17 23:15,92,9.397344229,Staff
4/8/17 23:30,92,9.397344229,Staff
4/8/17 23:45,92,9.397344229,Staff
4/9/17 0:00,90,9.193054137,Staff
4/9/17 0:15,91,9.295199183,Staff
4/9/17 0:30,91,9.295199183,Staff
4/9/17 0:45,91,9.295199183,Staff
4/9/17 1:00,91,9.295199183,Staff
4/9/17 1:15,91,9.295199183,Staff
4/9/17 1:30,91,9.295199183,Staff
4/9/17 1:45,91,9.295199183,Staff
4/9/17 2:00,90,9.193054137,Staff
4/9/17 2:15,90,9.193054137,Staff
4/9/17 2:30,90,9.193054137,Staff
4/9/17 2:45,89,9.090909091,Staff
4/9/17 3:00,89,9.090909091,Staff
4/9/17 3:15,89,9.090909091,Staff
4/9/17 3:30,89,9.090909091,Staff
4/9/17 3:45,89,9.090909091,Staff
4/9/17 4:00,89,9.090909091,Staff
4/9/17 4:15,89,9.090909091,Staff
4/9/17 4:30,89,9.090909091,Staff
4/9/17 4:45,89,9.090909091,Staff
4/9/17 5:00,89,9.090909091,Staff
4/9/17 5:15,89,9.090909091,Staff
4/9/17 5:30,89,9.090909091,Staff
4/9/17 5:45,89,9.090909091,Staff
4/9/17 6:00,89,9.090909091,Staff
4/9/17 6:15,89,9.090909091,Staff
4/9/17 6:30,89,9.090909091,Staff
4/9/17 6:45,88,8.988764045,Staff
4/9/17 7:00,88,8.988764045,Staff
4/9/17 7:15,88,8.988764045,Staff
4/9/17 7:30,88,8.988764045,Staff
4/9/17 7:45,88,8.988764045,Staff
4/9/17 8:00,88,8.988764045,Staff
4/9/17 8:15,88,8.988764045,Staff
4/9/17 8:30,88,8.988764045,Staff
4/9/17 8:45,88,8.988764045,Staff
4/9/17 9:00,89,9.090909091,Staff
4/9/17 9:15,90,9.193054137,Staff
4/9/17 9:30,90,9.193054137,Staff
4/9/17 9:45,90,9.193054137,Staff
4/9/17 10:00,90,9.193054137,Staff
4/9/17 10:15,92,9.397344229,Staff
4/9/17 10:30,92,9.397344229,Staff
4/9/17 10:45,92,9.397344229,Staff
4/9/17 11:00,92,9.397344229,Staff
4/9/17 11:15,94,9.601634321,Staff
4/9/17 11:30,101,10.31664964,Staff
4/9/17 11:45,95,9.703779367,Staff
4/9/17 12:00,80,8.171603677,Staff
4/9/17 12:15,72,7.354443309,Staff
4/9/17 12:30,72,7.354443309,Staff
4/9/17 12:45,70,7.150153218,Staff
4/9/17 13:00,67,6.84371808,Staff
4/9/17 13:15,56,5.720122574,Staff
4/9/17 13:30,50,5.107252298,Staff
4/9/17 13:45,52,5.31154239,Staff
4/9/17 14:00,49,5.005107252,Staff
4/9/17 14:15,52,5.31154239,Staff
4/9/17 14:30,48,4.902962206,Staff
4/9/17 14:45,46,4.698672114,Staff
4/9/17 15:00,47,4.80081716,Staff
4/9/17 15:15,51,5.209397344,Staff
4/9/17 15:30,50,5.107252298,Staff
4/9/17 15:45,64,6.537282942,Staff
4/9/17 16:00,74,7.558733401,Staff
4/9/17 16:15,71,7.252298264,Staff
4/9/17 16:30,71,7.252298264,Staff
4/9/17 16:45,67,6.84371808,Staff
4/9/17 17:00,68,6.945863126,Staff
4/9/17 17:15,70,7.150153218,Staff
4/9/17 17:30,79,8.069458631,Staff
4/9/17 17:45,76,7.763023493,Staff
